sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
ssj204.1377.4988,sl,"Morda boste pomislili, da zabadanje iglic ni ravno primerno za otroke, vendar pa Emil Čater, dr. med., spec. nevrolog in akupunkturolog iz Toplic Dobrna razlaga: Seveda iglice niso edini pripomoček za stimulacijo akupunkturnih točk.",zabadanje|iglic|otroke|nevrolog|akupunkturolog|iglice|pripomoček|stimulacijo|točk,N|N|H|N|H|N|N|N|N,5|6|11|22|24|31|34|36|38,26-35|36-41|63-69|109-117|121-135|169-175|187-197|201-212|227-231
ssj27.149.618,sl,Repna plavut je zmerno razcepljena.,plavut,A,1,6-12
1590.sl.132415,sl,Ta jajčeca izvirajo iz blata okuženih ljudi.,jajčeca|blata|ljudi,A|N|H,1|4|6,3-10|23-28|38-43
ssj178.1210.4412,sl,"Znano je, da afte pogosteje nastanejo v ustih žensk kot moških.",afte|ustih|žensk|moških,N|N|H|H,4|8|9|11,13-17|40-45|46-51|56-62
ssj141.902.3457,sl,Prijatelje in ljubimke izbira zelo previdno in pri tem se redko zmoti.,Prijatelje|ljubimke,H|H,0|2,0-10|14-22
ssj28.172.695,sl,Razvojni krog hruševe rje je naslednji: zelo nežne spore (bazidiospore) s smrdljivega brina v pozni spomladi okužijo hruševo listje.,krog|rje|spore|bazidiospore|brina|spomladi|listje,N|A|N|N|N|N|N,1|3|9|11|15|18|21,9-13|22-25|51-56|58-70|86-91|100-108|125-131
624.sl.131441,sl,Kot mnogi drugi fosilni konji je bil Mesohippus v Severni Ameriki pogost.,konji,A,4,24-29
ssj234.1550.5606,sl,"Težav, ki so nedvomno povezane s kajenjem, tudi pri tako imenovanih pasivnih kadilcih, pa nočemo glasno in jasno povezati s tobakom.",Težav|kajenjem|kadilcih|tobakom,N|N|A|N,0|7|14|23,0-5|33-41|77-85|124-131
ssj100.647.2479,sl,Država očitke preprosto požre.,Država|očitke,H|N,0|1,0-6|7-13
ssj456.2511.8894,sl,"Ameriško-ruski konkurenčni boj za naklonjenost nesvobodnega dela sveta, za naklonjenost prave ali lažne boginje svobode, ki se je začel že leta 1917 in potem ponovno 1941, je obakrat dosegel vrhunec šele po koncu vojne.",boj|naklonjenost|dela|sveta|naklonjenost|boginje|svobode|leta|vrhunec|koncu|vojne,N|N|N|N|N|A|N|N|N|N|N,4|6|8|9|12|16|17|24|34|37|38,27-30|34-46|60-64|65-70|75-87|104-111|112-119|139-143|191-198|207-212|213-218
1092.sl.131911,sl,"Te vrzeli so bile sčasoma zapolnjene, saj so kemiki odkrili nove elemente, ki so prisotni v naravi.",vrzeli|kemiki|elemente|naravi,A|H|N|A,1|9|12|18,3-9|45-51|65-73|92-98
ssj15.64.261,sl,"Končina je vzel pod drobnogled še trditve strokovnega direktorja KC Zorana Arneža, ki ves čas zatrjuje, da je bil nakup miz strokovno upravičen, da pa se ni spuščal v poslovne plati zadeve.",drobnogled|trditve|direktorja|čas|nakup|miz|plati|zadeve,N|N|H|N|N|N|N|N,4|6|8|15|21|22|33|34,20-30|34-41|54-64|90-93|114-119|120-123|176-181|182-188
ssj201.1344.4851,sl,Ob osamosvojitvi Slovenije se šah ni uspel uveljaviti med slovenskimi nacionalnimi športi.,osamosvojitvi|šah|športi,N|N|H,1|4|11,3-16|30-33|83-89
ssj225.1467.5337,sl,"V njihovem območju je neprimerna tudi množična rekreativna dejavnost, katere posledice so lahko teptanje tal, poškodbe in uničevanje rastlin, odnašanje ogroženih rastlin in živali, puščanje odpadkov itn.",območju|dejavnost|posledice|teptanje|tal|poškodbe|uničevanje|rastlin|odnašanje|rastlin|živali|puščanje|odpadkov,N|N|N|N|N|N|N|A|N|A|A|N|N,2|8|11|14|15|17|19|20|22|24|26|28|29,11-18|59-68|77-86|96-104|105-108|110-118|122-132|133-140|142-151|162-169|173-179|181-189|190-198
ssj414.2305.8123,sl,"»George in zmaj« v Wargraveu se šopiri z izveskom, ki ga je po eni strani poslikal Leslie s Kraljevske akademije in po drugi Hodgson z iste ustanove.",zmaj|izveskom|strani|akademije|ustanove,A|N|N|N|N,3|10|17|22|29,11-15|41-49|67-73|103-112|140-148
ssj151.1028.3845,sl,"Urad za priseljevanje beguncev je namreč v dogovoru z republiškim prehodnim domom za tujce v Hrastniku že leta 1997 naselil tudi ljudi brez statusa začasnega begunca - največ s Kosova, tedanji varuh človekovih pravic Ivan Bizjak pa je ob obisku centra jasno povedal, da želi država v Hrastniku urediti eno od izpostav prehodnega doma za tujce in da v bližnji prihodnosti še ne razmišljajo o tem, da bi hrastniško lokacijo zaprli.",Urad|priseljevanje|beguncev|dogovoru|domom|tujce|leta|ljudi|statusa|begunca|varuh|pravic|obisku|centra|država|izpostav|doma|tujce|prihodnosti|lokacijo,N|N|H|N|N|H|N|H|N|H|N|N|N|N|N|N|N|H|N|N,0|2|3|7|11|13|17|21|23|25|32|34|40|41|47|53|55|57|62|72,0-4|8-21|22-30|43-51|76-81|85-90|106-110|129-134|140-147|158-165|193-198|210-216|238-244|245-251|275-281|309-317|329-333|337-342|359-370|413-421
ssj214.1419.5161,sl,"Vodja je Andrej Babič, stalni člani pa Dušan Božičnik, sekretar GIZ žičničarjev Slovenije in stalni sodni izvedenec za področje cestnega prometa, Karel Lipič, glavni tajnik Slovenskega ekološkega gibanja in Duša P. Podbevšek, novinarka Dnevnika.",Vodja|člani|sekretar|žičničarjev|izvedenec|področje|prometa|tajnik|gibanja|novinarka|Dnevnika,H|H|H|A|H|N|N|H|N|H|N,0|6|11|13|18|20|22|28|31|37|38,0-5|30-35|55-63|68-79|106-115|119-127|137-144|166-172|196-203|226-235|236-244
1237.sl.132056,sl,"Vzrok za navaden prehlad so sicer odkrili šele v petdesetih letih, vendar človeštvo bolezen pozna že iz pradavnine.",Vzrok|prehlad|letih|človeštvo|bolezen|pradavnine,N|N|N|A|N|N,0|3|10|13|14|18,0-5|17-24|60-65|74-83|84-91|104-114
ssj134.879.3369,sl,"Prečenje je torej manever, pri katerem jadrnica zamenja uzde tako, da najprej zavije proti vetru.",Prečenje|manever|jadrnica|uzde|vetru,N|N|A|N|N,0|3|7|9|16,0-8|18-25|39-47|56-60|91-96
ssj234.1552.5613,sl,"To pa ni pogodu Pungartniku, ki meni, da je uporaba prepoznavnega imena koroška gavda za Rotovnikovo zabavo moralno sporna.",uporaba|imena|gavda|zabavo,N|N|A|N,11|13|15|18,44-51|66-71|80-85|101-107
ssj42.252.1009,sl,"Gospa Katarina je kuharica že 34 let: ""Kot kmečko dekle nisem imela možnosti za šolanje in začela sem kot pomivalka, potem pa sem se šolala ob rednem delu.",Gospa|kuharica|let|dekle|možnosti|šolanje|pomivalka|delu,A|H|N|H|N|N|H|N,0|3|6|11|14|16|21|30,0-5|18-26|33-36|50-55|68-76|80-87|106-115|150-154
ssj157.1072.4011,sl,"Alan Greenspan, predsednik Zveznih rezerv, na ta načrt gleda pesimistično.",predsednik|rezerv|načrt,H|N|N,3|5|9,16-26|35-41|49-54
