sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
train-s1013,eu,Urkiolan San Antonio abadearen santutegi errenazentista dago.,San|abadearen|santutegi,A|H|N,1|3|4,9-12|21-30|31-40
train-s1105,eu,Menditsua da eta baso eta larre ugari dago.,baso|larre,N|A,3|5,17-21|26-31
train-s3849,eu,"Diputatuek ez zioten barkatu Baraki palestinarrei ""kontzesioak"" egiteko prest egon izana Camp Davideko (EEBB) bake elkarrizketetan.",Diputatuek|kontzesioak|bake|elkarrizketetan,H|N|N|N,0|7|18|19,0-10|51-62|110-114|115-130
train-s90,eu,Ez primadera izan behar zunan.,primadera|behar,A|N,1|3,3-12|18-23
train-s1420,eu,Enbutido batzuk oso gregarioak dira.,Enbutido|gregarioak,N|A,0|3,0-8|20-30
train-s2204,eu,Oskolpeko intsektuak eztena landarean sartu eta izerdia landarea zimelduaraziko du.,Oskolpeko|intsektuak|eztena|landarean|izerdia|landarea,N|A|N|A|N|A,0|1|2|3|6|7,0-9|10-20|21-27|28-37|48-55|56-64
train-s1467,eu,Kantauriko arraina bereiziko lukeen etiketa sortzea proposatu die Eusko Jaurlaritzak beste erkidegoei.,arraina|etiketa|Eusko|Jaurlaritzak|erkidegoei,A|N|N|N|H,1|4|8|9|11,11-18|36-43|66-71|72-84|91-101
train-s3942,eu,Arrantzaleek bilera eta manifestazio bateratuak egingo dituzte Madrilen.,Arrantzaleek|bilera|manifestazio,H|N|N,0|1|3,0-12|13-19|24-36
train-s4277,eu,Landareen inguruan hezetasuna lortzeko era asko ditugu:,Landareen|hezetasuna|era,A|N|N,0|2|4,0-9|19-29|39-42
train-s4482,eu,Arrosei begira gelditu nintzen.,Arrosei,A,0,0-7
train-s5167,eu,"AIren arabera, Israel giza eskubideak urratzen ari da Palestinako lurraldeetan azken hilabetean, eta baliteke gerra krimenak izatea urratze horiek.",giza|eskubideak|lurraldeetan|hilabetean|gerra|krimenak|urratze,A|N|N|N|N|N|N,4|5|10|12|16|17|19,22-26|27-37|66-78|85-95|110-115|116-124|132-139
train-s5118,eu,Alonsok atzo eskainitako prentsaurrekoan ez zuen argitu turkiarra titular gisa ariko den.,prentsaurrekoan|turkiarra|titular,N|H|H,3|7|8,25-40|56-65|66-73
train-s4602,eu,"Antzekoa izan zuen haien hautagaiak, Bob Dolek, duela lau urte Ross Peroten Erreformaren alderdiarekin.",hautagaiak|urte|Erreformaren|alderdiarekin,H|N|N|N,4|11|14|15,25-35|58-62|76-88|89-102
train-s1090,eu,"hirukote, laukote... ere gorde egiten da?",hirukote|laukote,A|A,0|2,0-8|10-17
train-s230,eu,"Kordoba eta Valdepeñasko etapetan hartu zuen oporralditxoa ahaztuta, temati agertu da Eolo jainko indartsua azken hiru egunetan eta gogor zigortu ditu tropeleko txirrindulariak.",etapetan|oporralditxoa|jainko|egunetan|tropeleko|txirrindulariak,N|N|A|N|N|H,3|6|13|17|22|23,25-33|45-58|91-97|119-127|151-160|161-176
train-s4874,eu,"Wombata Australiako animalia martsupialo bat da, kangurua bezala.",animalia|kangurua,A|A,2|7,20-28|49-57
train-s138,eu,"""Taldea ezagutuz, ezin nezake ezer erran.",Taldea|ezin,H|N,1|4,1-7|18-22
train-s5117,eu,"Europako gaur egungo berrogei nazioetatik, lauk bakarrik onartu dute eta beren legedian txertatu Hizkuntza Errejional eta Gutxituen Europar Gutuna, Chouqc-ek kritikatu zuenez.",nazioetatik|legedian|Hizkuntza|Gutuna,H|N|N|N,4|12|14|19,30-41|79-87|97-106|140-146
train-s3272,eu,"Bestetik, aurrekontuak luzatzea, alderdi politikoei aurrekontuei buruzko eztabaida egiteko aukera ""ostea"" dela adierazi zuen:",aurrekontuak|alderdi|aurrekontuei|eztabaida|aukera|ostea,N|H|N|N|N|N,2|5|7|9|11|13,10-22|33-40|52-64|73-82|91-97|99-104
train-s5352,eu,"Hygrocybe gehienak bezala berankorra da, Azarotik aurrera ernetzen da neguko lehenengo hotzaldira arte, kare-lurretan eta mendiko larreetako belar artean.",Hygrocybe|Azarotik|neguko|hotzaldira|kare-lurretan|mendiko|larreetako|belar,A|N|N|N|N|N|N|A,0|6|10|12|15|17|18|19,0-9|41-49|70-76|87-97|104-117|122-129|130-140|141-146
train-s2249,eu,"Lagunari zuzendu mezuak dituzu, ez buruzagiari.",Lagunari|mezuak|buruzagiari,H|N|H,0|2|6,0-8|17-23|35-46
train-s3125,eu,Landare berri bat eskuratzerakoan merezi du zorrotz begiratzeak.,Landare|merezi,A|N,0|4,0-7|34-40
train-s1616,eu,Homosexualek ere beren taldea daukate hemen.,taldea,A,3,23-29
train-s2138,eu,"Landaretxoak lur-nahaste egokian landatu, toki epelean eduki eta puja berria sortu arte arin ureztatu.",Landaretxoak|lur-nahaste|toki|puja|arte,A|N|N|N|N,0|1|5|9|12,0-12|13-24|42-46|65-69|83-87
train-s2180,eu,"Azkenean, Ligatik kentzea erabaki dute, eta zortzi taldek jarraituko dute.",Ligatik|taldek,N|A,2|9,10-17|51-57
train-s359,eu,Oso zoriontsu sentitzen naiz; azkenik badut nik nahi nuen animalia.,nahi|animalia,N|A,8|10,48-52|58-66
train-s945,eu,42 urte ditu eta oraindik puntako txirrindularia da.,urte|txirrindularia,N|H,1|6,3-7|34-48
train-s522,eu,Normala da kanpoko taldeak presio handia pairatu behar izatea.,taldeak|presio|behar,A|N|N,3|4|7,19-26|27-33|49-54
train-s4425,eu,"Kaxmirko talde ugarik baztertu zuten suetena berehala, eta Indiaren aurkako borrokarekin jarraituko zutela esan zuten.",talde|suetena|borrokarekin,A|N|N,1|5|11,9-14|37-44|76-88
