sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
aja_ml200247_1318,et,"Kaugemaks eesmärgiks olgu säästev ja arukas ühiskond, kus tootjad toodavad seda, mis inimestele tõesti vajalik-kasulik on, mitte otsatult träni, mis on täna uus, homme aga rändab prügimäele või Eesti metsa ja mereranda.",eesmärgiks|ühiskond|tootjad|inimestele|träni|prügimäele|metsa|mereranda,N|N|H|A|N|N|N|N,1|6|9|14|21|31|34|36,10-20|44-52|58-65|85-95|138-143|179-189|200-205|209-218
aja_ee200110_2325,et,"Mina mõtlesin näitusesaali astudes samuti otsemaid arstiteaduskonna üliõpilastele, kes enne topograafilise anatoomia eksamit oleks ilmselt valmis sellises varakambris istuma söömata-joomata nii kaua, kui nad vägisi ukse taha tõstetakse.",näitusesaali|arstiteaduskonna|üliõpilastele|anatoomia|eksamit|varakambris|ukse,N|N|H|N|N|N|N,2|6|7|12|13|18|27,14-26|51-67|68-81|107-116|117-124|155-166|215-219
aja_ml200247_104,et,Anne Ruuli koer Ly on alles jõudnud parimasse teenistusikka.,koer|teenistusikka,A|N,2|8,11-15|46-59
ilu_valton_35,et,"Et pesa oli peidus mulluste puupinude vahel, siis oli loomulik, et kõigepealt nägi ta halgusid.",pesa|puupinude|halgusid,N|A|A,1|5|16,3-7|28-37|86-94
aja_horisont2000_1429,et,Kari paistis koosnevat mõnest täiskasvanud ja ühest noorest loomast.,Kari|loomast,N|A,0|8,0-4|60-67
aja_ml200247_37,et,"Et koerajuhiks saada, peab loomulikult olema suur huvi ja armastus koerte vastu, kuid alati sellest ei piisa.",koerajuhiks|huvi|armastus|koerte,N|N|N|A,1|8|10|11,3-14|50-54|58-66|67-73
aja_luup200202_258,et,"Kas valimisi eiravad inimesed erinevad millegi poolest neist, kes valimas käivad?",valimisi|inimesed,N|A,1|3,4-12|21-29
aja_pm20001004_1108,et,Ühendriikide analüütikud on samas Clintoni kui rahutooja suhtes üha skeptilisemalt meelestatud.,analüütikud|rahutooja,H|N,1|6,13-24|47-56
aja_ml200247_319,et,"President Rüütel rõhutas oma loengus Balti riikide silmapaistvat rolli sündmustes, mille kaudu pool Euroopat pöördus demokraatliku arengu teele.",President|loengus|riikide|rolli|sündmustes|arengu|teele,H|N|H|N|N|N|N,0|4|6|8|9|17|18,0-9|29-36|43-50|65-70|71-81|131-137|138-143
aja_horisont2000_1300,et,"Inimese püstine asend võimaldas siis pidevalt hoida silmi taimestiku horisondist kõrgemal ja kanda suuremat jahisaaki, vabanenud kätel aga hoida relvi ja tööriistu.",Inimese|asend|silmi|taimestiku|horisondist|jahisaaki|kätel|relvi|tööriistu,A|N|N|A|N|N|N|N|N,0|2|7|8|9|14|17|20|22,0-7|16-21|52-57|58-68|69-80|108-117|129-134|145-150|154-163
aja_luup200106_1269,et,"Informatsioon, mida eestlane saab, põhineb sellel, mida meie ise kirjutame ja räägime.",Informatsioon|eestlane,N|H,0|3,0-13|20-28
aja_epl20061216_532,et,Credit Suisse presidendi Oswald Grübeli sõnul ühendavad Šveitsi panka ja Vene teatrit ülemaailmne tuntus ja uuendusvõime.,presidendi|sõnul|panka|teatrit|tuntus|uuendusvõime,H|N|N|N|N|N,2|5|8|11|13|15,14-24|40-45|64-69|78-85|98-104|108-120
aja_ee200110_2917,et,"Ma vahtisin reede õhtul Lasnamäe ääre pimedusse ja tundsin, et pean olema ühelt poolt leebem ja parem inimeste vastu; ja teiselt poolt veelgi karmim jama suhtes.",reede|õhtul|ääre|pimedusse|inimeste|jama,N|N|N|N|A|N,2|3|5|6|18|26,12-17|18-23|33-37|38-47|102-110|149-153
ilu_kanep_1019,et,b) Kaarsillal on ohtlik ronida.,b,A,0,0-1
ilu_valton_245,et,"Ta lihtsalt teadis, mis leidub inimeste köögis ning võis seda ka teistele kirjeldada, kui see neid oleks huvitanud.",inimeste|köögis,A|N,6|7,31-39|40-46
ilu_valton_558,et,"Kas oli ta midagi unustanud või ei meeldinud talle see uus valge vaip maas, seda ta ei seletanud.",vaip,A,12,65-69
arborest_991,et,Perenaine tõmbas sukad jalga.,Perenaine|sukad|jalga,A|N|N,0|2|3,0-9|17-22|23-28
aja_horisont2000_581,et,Seega võiksid just tüvirakkude kultuurid olla hiirte asendajaks.,tüvirakkude|kultuurid|hiirte|asendajaks,A|N|A|N,3|4|6|7,19-30|31-40|46-52|53-63
aja_ml200247_1386,et,"Saksamaal registreeriti 18 tunniga üle 2000 liiklusõnnetuse, milles sai surma 15 ja vigastada paarsada inimest.",tunniga|liiklusõnnetuse|surma|inimest,N|N|N|A,3|6|10|15,27-34|44-59|72-77|103-110
aja_ee199920_649,et,"President Meri trügib seltskonnas ringi, räägib paljude inimestega ja näib ennast mõnusasti tundvat.",President|seltskonnas|inimestega,H|N|A,0|3|8,0-9|22-33|56-66
ilu_valton_45,et,"Kanaema tahtis uhkeldada oma pesakonnaga ning viis selle majatrepi eest läbi lauda juurde, kus kanadele tavaliselt teri puistati, mis seetõttu oli üks huvitavamaid paiku lähikonnas.",Kanaema|pesakonnaga|majatrepi|lauda|kanadele|teri|paiku|lähikonnas,A|A|N|N|N|N|N|N,0|4|8|11|15|17|25|26,0-7|29-40|57-66|77-82|95-103|115-119|164-169|170-180
aja_pm20001004_111,et,"ASi Tartu Laululava juhataja Ando Kiviberg märkis, et tänavu pole riik saatnud neile ühtegi laenu tagasimaksmist nõudvat kirja.",juhataja|riik|laenu|tagasimaksmist|kirja,H|H|N|N|N,3|11|15|16|18,20-28|66-70|92-97|98-112|121-126
aja_horisont2000_1343,et,"-. Mees, kes vahetas kesta.",Mees|kesta,H|N,1|5,3-7|21-26
ilu_valton_296,et,Et kukk oma peremeheõigused ka tema puhul maksma paneks.,kukk|peremeheõigused,A|N,1|3,3-7|12-27
aja_ee199920_23,et,"Need on kontod, mille kasutaja ei pea raha liigutamiseks enda passi või mõnda muud dokumenti esitama, vaid ta saab seda teha spetsiaalse arvukoodi abil.",kontod|kasutaja|raha|liigutamiseks|passi|dokumenti|arvukoodi,N|H|N|N|N|N|N,2|5|8|9|11|15|24,8-14|22-30|38-42|43-56|62-67|83-92|137-146
aja_pm19980926_27,et,"Lahendused muredele tekivad iseenesest, mingit rutiini ei teki ja alati on vaim värske.",Lahendused|muredele|rutiini|vaim,N|N|N|A,0|1|6|12,0-10|11-19|47-54|75-79
tea_eesti_arst_2004_1018,et,Seisundispetsiifiliste küsimustike kasutamine võimaldab anda sensitiivsema hinnangu mingile haigete grupile oluliste elukvaliteedi aspektide osas.,küsimustike|kasutamine|hinnangu|haigete|grupile|elukvaliteedi|aspektide,N|N|N|N|H|N|N,1|2|6|8|9|11|12,23-34|35-45|75-83|92-99|100-107|117-130|131-140
ilu_kivirahk_693,et,"Otile meenus, kuidas omal ajal, pärast Tshernobõli katastroofi, kõneleti radioaktiivsusest, mis pani konnad ja Gomeli margariini võikalt helendama ning tegi muudki paha.",ajal|katastroofi|radioaktiivsusest|konnad|margariini|paha,N|N|N|A|N|N,5|9|12|16|19|25,26-30|51-62|73-90|101-107|118-128|164-168
aja_ee200110_1503,et,Kuid ambitsioonide puudumises Sharpi süüdistada ei saa - asepresident Hiroshi Uno arvates löövad peagi ka teised tootjad kampa ja Linuxiga PDAd peaksid vallutama vähemalt poole turust.,ambitsioonide|puudumises|asepresident|tootjad|kampa|PDAd|turust,N|N|H|H|N|N|N,1|2|8|16|17|20|25,5-18|19-29|57-69|113-120|121-126|139-143|177-183
aja_pm19980926_366,et,Ehtsad taimed pistab loom lihtsalt nahka või tallab ära.,taimed|loom|nahka,A|A|N,1|3|5,7-13|21-25|35-40
aja_ee200110_2475,et,""""" Karu süda ""on nii väikese eelarvega,"" sõnab ta.",Karu|süda|eelarvega,A|N|N,2|3|8,3-7|8-12|29-38
aja_pm19980926_319,et,"“ Meie ei teagi, kes need toojad olid.",toojad,H,7,26-32
aja_pm20001004_342,et,"Teisipäeval kell 18.30 helistas bussijaamast politseisse 18-aastane nooruk ja ütles, et tema juurde olid tulnud kaks joobnud asotsiaali ning nõudnud raha.",Teisipäeval|kell|bussijaamast|politseisse|nooruk|asotsiaali|raha,N|N|N|H|H|N|N,0|1|4|5|7|18|21,0-11|12-16|32-44|45-56|68-74|125-135|149-153
ilu_remsu_83,et,"Looduslikult kasvab siidiliblikas Jaapanis, Koreas ja Hiinas.",siidiliblikas,A,2,20-33
aja_horisont2000_1507,et,"Seda pilti näeb siiski harva, sest loomad üritavad turvalisuse huvides siiski jalul püsida.",pilti|loomad|turvalisuse|huvides,N|A|N|N,1|7|9|10,5-10|35-41|51-62|63-70
tea_eesti_arst_2004_581,et,Positiivsele histoloogilisele leiule peaks üldjuhul järgnema materjali immunohistokeemiline analüüs fibrillide tüübi määramiseks.,leiule|üldjuhul|materjali|analüüs|fibrillide|tüübi|määramiseks,N|N|N|N|A|N|N,2|4|6|8|9|10|11,30-36|43-51|61-70|92-99|100-110|111-116|117-128
ilu_kanep_1122,et,Vaatasin kurakaarde.,kurakaarde,A,1,9-19
aja_sloleht20071217_335,et,"Muidugi tüütas ära, aga sellised asjad tuleb ära kannatada,"" rääkis Zopp, kes loodab järgmise paari aastaga jõuda maailma 500 parema meestennisisti sekka.",asjad|aastaga|maailma|meestennisisti,N|N|N|H,6|19|21|24,33-38|100-107|114-121|133-147
tea_toohoive_464,et,Töö ajaline paindlikkus väljendub tööturu parameetrites nagu: · täis- ja osaajaga töö; osaajaga töötamise põhjused · kõrvaltöö · tööaeg; rohkem ja vähem töötamine ja nende põhjused · alaline ja ajutine töö · vaheajad töötamises · jt,Töö|paindlikkus|tööturu|parameetrites|osaajaga|töö|osaajaga|töötamise|põhjused|kõrvaltöö|tööaeg|töötamine|põhjused|töö|vaheajad|töötamises,N|N|N|N|H|N|H|N|N|N|N|N|N|N|N|N,0|2|4|5|11|12|14|15|16|18|20|25|28|33|35|36,0-3|12-23|34-41|42-55|73-81|82-85|87-95|96-105|106-114|117-126|129-135|153-162|172-180|202-205|208-216|217-227
aja_ee200110_2019,et,"Siin, päevakeskuse muusikatundides tegeldakse nende noorusaja laulude kordamisega - nende abil säilib ka mäluhäiretega inimeste sõnavara.",päevakeskuse|muusikatundides|noorusaja|laulude|kordamisega|mäluhäiretega|inimeste|sõnavara,N|N|H|N|N|N|A|N,2|3|6|7|8|14|15|16,6-18|19-34|52-61|62-69|70-81|105-118|119-127|128-136
tea_dr8047_508,et,"Kuivõrd kalaõli ja mõnedel andmetel ka rapsiõli lisasöötmine võib tekitada saaduste maitse- ja lihaomaduste langust, siis sobiks Eestis eelkõige uurida kohalike linaseemnete ja linaõli, aga ka rapsiõli sobivust ω-3-rasvhapete taseme tõstjatena linnukasvatussaadustes.",kalaõli|andmetel|rapsiõli|lisasöötmine|saaduste|maitse-|lihaomaduste|langust|linaseemnete|linaõli|rapsiõli|sobivust|ω-3-rasvhapete|taseme|tõstjatena|linnukasvatussaadustes,A|N|A|N|N|N|N|N|N|A|A|N|N|N|N|N,1|4|6|7|10|11|13|14|22|24|28|29|30|31|32|33,8-15|27-35|39-47|48-60|75-83|84-91|95-107|108-115|161-173|177-184|193-201|202-210|211-225|226-232|233-243|244-266
aja_ml200247_312,et,"Esitati ka Eesti ajakirjanike traditsiooniline küsimus, et kas sellist Eestit tahtsite, "" muigas president hiljem.",ajakirjanike|küsimus|president,H|N|H,3|5|15,17-29|47-54|97-106
