sentence_id,language,text,tokens,animacy_labels,label_token_indexes,label_char_spans
CESS-CAST-AA-20000310-8222-s4,es,"El estudio indica que durante algunas semanas del año pasado, entre el precio pagado al productor de fresón y el de venta al público hubo una diferencia cercana a las 300 pesetas por kilo.",estudio|semanas|año|precio|productor|fresón|venta|público|diferencia|pesetas|kilo,N|N|N|N|H|A|N|H|N|N|N,1|6|10|15|20|22|26|30|33|38|40,3-10|38-45|50-53|71-77|88-97|101-107|116-121|125-132|142-152|171-178|183-187
CESS-CAST-P-19981202-14-s20,es,Los derechos humanos se respetan o se ignoran.,derechos|humanos,N|A,1|2,4-12|13-20
3LB-CAST-t3-1-s2,es,"Hasta el hotel era umbrío, construido en la confianza del sol inagotable, agravadas sus tinieblas por el trabajo al ralentí del personal en huelga, sospechosos los huevos, el bacon, las ensaladas de frutas, los copos de avena, la melaza, la mantequilla de ser una foto rancia de tiempos normales, aquellos tiempos de camareros felices, ahora arqueología de desayuno buffet libre para clientes recelosos de un servicio con reivindicaciones sociales.",hotel|confianza|sol|tinieblas|trabajo|ralentí|personal|huelga|huevos|bacon|ensaladas|frutas|copos|avena|melaza|mantequilla|foto|tiempos|tiempos|camareros|arqueología|desayuno|buffet|clientes|servicio|reivindicaciones,N|N|N|N|N|N|H|N|A|N|N|N|N|A|N|N|N|N|N|H|N|N|N|H|N|N,2|9|13|18|21|25|29|31|35|38|41|43|46|48|51|54|58|61|65|67|71|73|74|77|81|83,9-14|44-53|58-61|88-97|105-112|116-123|128-136|140-146|164-170|175-180|186-195|199-205|211-216|220-225|230-236|241-252|264-268|279-286|306-313|317-326|342-353|357-365|366-372|384-392|409-417|422-438
CESS-CAST-P-20000202-21_d-s2A,es,"Jon Juaristi afirma en su libro El bucle melancólico que el término Euzkadi es un dislate: ""Consta de una absurda raíz, euzko, extraído de euskera, euskal, etcétera, a la que Arana hace significar vasco, y de sufijo colectivizador - ti / - di, usado sólo para vegetales.",libro|término|Euzkadi|dislate|raíz|euzko|euskera|euskal|sufijo|di|vegetales,N|N|N|N|N|N|N|N|N|N|A,5|11|12|15|23|25|29|31|45|51|56,26-31|60-67|68-75|82-89|114-118|120-125|139-146|148-154|209-215|240-242|260-269
CESS-CAST-AA-20000310-8222-s1,es,"Los márgenes comerciales - mayoristas y minoristas - de los precios del fresón, el melocotón y la cebolla registraron fuertes subidas en 1999, según un informe elaborado por la empresa nacional Mercasa.",márgenes|precios|fresón|melocotón|cebolla|subidas|1999|informe|empresa,N|N|A|A|A|N|N|N|N,1|10|14|17|20|23|25|29|33,4-12|60-67|72-78|83-92|98-105|126-133|137-141|152-159|177-184
CESS-CAST-A-20000518-13703-s25,es,"Los boquenses, a su vez, no mostraron contundencia en la ofensiva y lo poco que intentaba hacer Riquelme moría en la pared que el juvenil Franco, sustituto del lesionado Hernán Díaz, construyó en la zona media junto a Ledesma y Gancedo.",boquenses|vez|contundencia|ofensiva|pared|sustituto|zona,H|N|N|N|N|N|N,1|5|9|12|23|29|40,4-13|20-23|38-50|57-65|117-122|146-155|199-203
CESS-CAST-A-20000719-14827-s16,es,"Expresó que hasta el momento no se han generado pérdidas por los bajos precios de los meses anteriores, debido a que la cosecha 1999-2000 fue la tercera más grande de la historia costarricense y el volumen de las ventas ha compensado la baja de la cotización del producto.",momento|pérdidas|precios|meses|cosecha|1999-2000|historia|volumen|ventas|baja|cotización|producto,N|N|N|N|N|N|N|N|N|N|N|A,5|10|14|17|24|25|33|37|40|44|47|51,21-28|48-56|71-78|86-91|120-127|128-137|170-178|198-205|213-219|237-241|248-258|263-271
3LB-CAST-211_C-1-s14,es,"La celeridad en tramitar la disolución impedirá al pleno debatir la moción de censura que presentaron el pasado martes los cuatro partidos de la oposición, al considerar anticonstitucional los comentarios de Mori sobre el emperador y la presunta divinidad de Japón.",celeridad|disolución|pleno|moción|censura|pasado|martes|partidos|oposición|comentarios|emperador|divinidad,N|N|N|N|N|N|N|N|H|N|H|A,1|5|10|13|15|19|20|23|26|34|39|43,3-12|28-38|51-56|68-74|78-85|105-111|112-118|130-138|145-154|193-204|222-231|246-255
3LB-CAST-e3-0-s8,es,La perfección del orden o equilibrio biológico la reconocerá el Opus Postumum inseparable del conflicto por el que la vida del individuo de una especie es la muerte del individuo de otra especie.,perfección|orden|equilibrio|conflicto|vida|individuo|especie|muerte|individuo|especie,N|N|N|N|A|H|A|N|A|A,1|5|7|18|23|27|30|33|37|40,3-13|18-23|26-36|94-103|118-122|127-136|144-151|158-164|169-178|187-194
CESS-CAST-AA-20000927-22459-s12,es,"""Ese punto ha sido muy importante, pero ha habido muchos puntos muy importantes"", recordó el ilerdense.",punto|puntos|ilerdense,N|N|H,2|12|19,5-10|57-63|93-102
3LB-CAST-dc1-11-s7,es,"Sobre el cuerpo humano las radiaciones actúan en relación con su naturaleza, la dosis recibida y la parte del organismo que haya sido expuesta.",cuerpo|radiaciones|relación|naturaleza|dosis|parte|organismo,N|N|N|N|N|N|A,2|5|8|11|14|18|22,9-15|27-38|49-57|65-75|80-85|100-105|110-119
3LB-CAST-dc2-0-s1,es,"En 1976 apareció en Filadelfia (EE.UU.) una bacteria muy especial, resistente a los procesos de desinfección ordinarios y que vivía y se reproducía en depósitos de agua, cisternas y redes de saneamiento y alcantarillado.",1976|bacteria|procesos|desinfección|depósitos|agua|cisternas|redes|saneamiento|alcantarillado,N|A|N|N|N|N|N|N|N|N,1|9|16|18|27|29|31|33|35|37,3-7|44-52|84-92|96-108|151-160|164-168|170-179|182-187|191-202|205-219
CESS-CAST-AA-20000830-19561-s2,es,También se acordó gestionar la posibilidad de una cooperación extraordinaria para financiar las acciones de urgencia sanitaria ante el Banco Interamericano de Desarrollo (BID) y otros organismos internacionales.,posibilidad|cooperación|acciones|urgencia|organismos,N|N|N|N|A,5|8|13|15|28,31-42|50-61|96-104|108-116|184-194
3LB-CAST-dc2-2-s10,es,"Por último, se trataría de una de esas armas limpias con las que parecen soñar los estrategas: sólo destruye vidas humanas y recursos primarios tales como ganado y agricultura.",último|armas|estrategas|vidas|recursos|ganado|agricultura,N|N|H|A|N|A|N,1|9|17|21|24|28|30,4-10|39-44|83-93|109-114|125-133|155-161|164-175
CESS-CAST-P-20001202-132-s7,es,"La Guardia Civil recordó ayer que dispone en Lleida de un grupo operativo las 24 horas con dos agentes, un suboficial, dos perros adiestrados y un robot.",grupo|horas|agentes|suboficial|perros|robot,N|N|N|H|A|N,12|16|19|22|25|29,58-63|81-86|95-102|107-117|123-129|147-152
CESS-CAST-P-20010501-131-s18,es,Más de una lágrima azulgrana abona aquel lustroso césped.,lágrima|césped,N|A,3|8,11-18|50-56
CESS-CAST-AA-20000630-25185-s11,es,"La compañía señaló que tras hacer las comprobaciones pertinentes, se localizó a un pájaro dentro de una turbina, que fue retirado por los técnicos, pero cuando el aparato estaba operativo ya había pasado el tiempo reglamentario de trabajo de la tripulación y Spanair destinó la nave a otros servicios para no interrumpir su rotación.",compañía|comprobaciones|pájaro|turbina|técnicos|aparato|tiempo|trabajo|tripulación|nave|servicios|rotación,N|N|A|N|H|N|N|N|H|N|N|N,1|7|14|18|25|30|37|40|43|48|51|56,3-11|38-52|83-89|104-111|138-146|163-170|207-213|231-238|245-256|278-282|291-300|324-332
3LB-CAST-t3-3-s1,es,"Le adormiló el vaivén del coche poderoso y bien cuidado, una herramienta al servicio de un oficio que el chófer quería elevar a la condición de guía exaltando las gracias de Trinidad.",vaivén|coche|herramienta|servicio|oficio|chófer|condición|guía|gracias,N|N|N|N|N|H|N|H|N,3|7|14|18|21|24|29|31|34,15-21|26-31|61-72|76-84|91-97|105-111|131-140|144-148|163-170
CESS-CAST-P-20010501-81-s2,es,"La OMS ha alertado del creciente consumo de tabaco en los países pobres, por la nueva estrategia comercial de los productores.",consumo|tabaco|países|estrategia|productores,N|A|H|N|H,8|10|13|19|23,33-40|44-50|58-64|86-96|114-125
CESS-CAST-P-20020801-27_c-s12,es,"El desastre de Turbocat supuso a Joel y sus dos amigos ""29 horas de retraso, perder un día de trabajo y gastar más de 300 euros"" (50.000 pesetas, entre hotel y manutención) que nadie les abonará.",desastre|amigos|horas|retraso|día|trabajo|euros|pesetas|hotel|manutención,N|H|N|N|N|N|N|N|N|N,1|10|13|15|19|21|27|31|34|36,3-11|48-54|59-64|68-75|87-90|94-101|122-127|137-144|152-157|160-171
CESS-CAST-AA-20000112-7291-s4,es,"El secuestro fue obra de una banda de delincuentes comunes, según las autoridades.",secuestro|obra|banda|delincuentes|autoridades,N|N|A|H|H,1|3|6|8|13,3-12|17-21|29-34|38-50|70-81
CESS-CAST-P-19990602-19_b-s4,es,Será porque eso y cosas bastante peores las hacemos exclusivamente los seres humanos.,cosas|seres,N|A,5|12,18-23|71-76
CESS-CAST-P-19990501-125-s4,es,"No se sabe si a Irureta le cayó el excremento de una gaviota durante su caminata por el Paseo Marítimo a su hotel, pero algún indicio de buena suerte tuvo que producirse cuando en enero se lesionó buena parte del equipo y la otra parte tuvo que acudir a las convocatorias internacionales.",excremento|gaviota|caminata|hotel|indicio|suerte|enero|parte|equipo|parte|convocatorias,N|A|N|N|N|N|N|N|N|N|N,9|12|15|22|26|29|37|41|45|49|55,35-45|53-60|72-80|108-113|126-133|143-149|180-185|203-208|213-219|230-235|258-271
3LB-CAST-dc2-0-s5,es,"Por último, por sólo citar un caso más, en España, con ocasión del llamado síndrome tóxico - el envenenamiento de miles de personas que consumieron aceite de colza desnaturalizado -, se achacó la enfermedad a un accidente sufrido por aviones norteamericanos portadores de armas biológicas.",último|caso|ocasión|síndrome|envenenamiento|personas|aceite|colza|enfermedad|accidente|aviones|armas,N|N|N|N|N|H|N|A|N|N|N|N,1|7|14|19|23|27|30|32|39|42|45|49,4-10|30-34|55-62|75-83|96-110|123-131|148-154|158-163|196-206|212-221|234-241|272-277
CESS-CAST-P-20020402-91-s3,es,La colonia de 44 patos del estanque fue trasladada durante los trabajos.,colonia|patos|estanque|trabajos,A|A|N|N,1|4|8|13,3-10|17-22|27-35|63-71
3LB-CAST-n1-10-s4,es,- La vida aquí es muy divertida.,vida,A,2,5-9
CESS-CAST-AA-20000505-3260-s7,es,"El Centro Carter resaltó además la necesidad de que el ente electoral cumpla con una minuciosa fiscalización de los ingresos y gastos de los partidos y sus candidatos, y de que se ""diseminen estas informaciones en forma pública hasta donde lo permita la ley"".",necesidad|ente|fiscalización|ingresos|gastos|partidos|candidatos|informaciones|forma|ley,N|N|N|N|N|N|H|N|N|N,6|10|16|19|21|24|27|36|38|45,35-44|55-59|95-108|116-124|127-133|141-149|156-166|197-210|214-219|254-257
3LB-CAST-a15-0-s12,es,Una científica dice que es imposible que el esperma se haya conservado cinco milenios.,científica|esperma|milenios,H|A|N,1|8|13,4-14|44-51|77-85
CESS-CAST-P-20000302-11-s13,es,"Sabía que no firmaría autógrafos, que las gentes de Girona no se echarían en sus brazos al verla pasar y que las madres no pondrían a sus hijos a su alcance para que depositara un beso cariñoso en sus tiernas mejillas.",autógrafos|gentes|brazos|madres|hijos|alcance|beso|mejillas,N|H|N|H|H|N|N|N,6|10|18|29|34|37|43|48,22-32|42-48|81-87|113-119|138-143|149-156|180-184|209-217
CESS-CAST-P-19990901-94-s4,es,"Y cuando se grita a sí mismo, cuando se autoflagela a viva voz, significa que ahí hay un tenista a punto de perder un partido.",viva|voz|tenista|punto|partido,A|N|H|N|N,14|15|22|24|28,54-58|59-62|89-96|99-104|118-125
CESS-CAST-AA-20000608-5988-s10,es,"Sin embargo, el precio externo, desde que se anunció el pacto entre productores, en vez de reaccionar al alza ha ido a la baja.",embargo|precio|pacto|productores|vez|alza|baja,N|N|N|A|N|N|N,1|4|12|14|17|23|28,4-11|16-22|56-61|68-79|84-87|105-109|122-126
CESS-CAST-P-20010302-20-s1,es,"Según los sindicatos, Juan Jiménez Aguilar ha fracasado en su intento de meter cizaña entre CCOO y UGT.",sindicatos|intento|cizaña,N|N|A,2|11|14,10-20|62-69|79-85
CESS-CAST-P-20000401-126-s18,es,"Los dos guiones españoles los tiene avanzados, pero lo único que se atrevió a decir de ellos es que ""los protagonistas serán masculinos"".",guiones|protagonistas,N|A,2|23,8-15|105-118
